RAh,RAm,RAs,eRA,DE-,DEd,DEm,DEs,eDE,S1.266,e_S1.266,Group,PixX,PixY
4,18,42.738,0.172,-,79,39,31.85,0.47,18.9,2.0,,1478.6,3134.9
4,18,42.803,0.204,-,80,12,2.85,0.52,14.7,1.7,,1513.8,1574.5
4,18,42.861,0.068,-,79,39,21.29,0.18,121.8,6.1,,1478.2,3143.3
4,18,42.882,0.234,-,80,21,16.06,0.58,11.4,1.5,,1523.7,1132.0
4,18,43.08,0.169,-,79,46,9.3,0.46,19.8,2.1,,1485.1,2817.0
4,18,43.104,0.203,-,80,0,48.28,0.52,14.2,1.6,,1501.0,2114.0
4,18,43.121,0.187,-,80,16,3.15,0.48,17.8,1.9,,1517.6,1382.3
4,18,43.177,0.191,-,80,12,35.74,0.49,16.9,1.9,,1513.7,1548.2
4,18,43.252,0.154,-,79,53,1.61,0.41,25.1,2.4,,1492.2,2487.2
4,18,43.358,0.219,-,79,40,42.05,0.58,11.4,1.5,,1478.6,3078.7
4,18,43.369,0.206,-,80,15,22.71,0.52,14.6,1.7,,1516.3,1414.6
4,18,43.567,0.226,-,79,44,41.64,0.6,10.8,1.4,,1482.5,2887.1
4,18,43.704,0.18,-,79,44,15.58,0.48,17.4,1.9,,1481.7,2907.9
4,18,43.705,0.186,-,80,10,44.78,0.48,17.7,1.9,,1510.6,1636.9
4,18,43.761,0.158,-,80,25,37.97,0.4,26.5,2.6,,1526.7,922.5
4,18,43.796,0.182,-,79,46,55.36,0.49,17.2,1.9,,1484.4,2780.1
4,18,43.81,0.221,-,80,21,50.99,0.55,12.8,1.6,,1522.5,1104.1
4,18,43.85,0.158,-,79,45,18.71,0.42,23.2,2.3,,1482.5,2857.4
4,18,43.869,0.219,-,79,57,5.68,0.57,12.0,1.4,,1495.4,2292.0
4,18,43.883,0.203,-,80,14,12.19,0.51,15.0,1.7,,1514.0,1471.0
4,18,43.935,0.055,-,79,34,31.91,0.15,196.5,8.1,,1470.6,3374.7
4,18,44.093,0.051,-,80,18,37.06,0.13,373.8,13.7,,1518.4,1259.2
4,18,44.117,0.125,-,79,42,15.04,0.33,37.7,3.2,,1478.6,3004.3
4,18,44.284,0.152,-,79,30,25.7,0.42,24.0,2.5,,1465.4,3571.6
4,18,44.438,0.147,-,80,9,49.59,0.38,29.7,2.7,,1508.1,1681.0
4,18,44.664,0.118,-,79,31,47.1,0.32,41.3,3.5,,1466.0,3506.5
4,18,44.951,0.179,-,80,5,42.11,0.47,18.8,2.0,,1502.5,1878.9
4,18,44.967,0.119,-,79,34,19.14,0.32,40.9,3.4,,1468.1,3384.9
4,18,45.092,0.145,-,79,38,59.0,0.39,27.1,2.6,,1473.0,3161.1
4,18,45.099,0.181,-,79,51,49.27,0.48,17.5,1.9,,1487.0,2545.0
4,18,45.135,0.197,-,79,37,4.27,0.53,14.0,1.7,,1470.8,3252.8
4,18,45.159,0.131,-,80,2,3.81,0.34,36.7,3.1,,1498.1,2053.5
4,18,45.237,0.096,-,79,42,42.91,0.26,68.6,4.7,,1476.7,2982.0
4,18,45.416,0.234,-,80,28,6.4,0.58,11.6,1.6,,1526.1,803.7
4,18,45.59,0.135,-,79,48,59.0,0.36,32.9,2.9,,1482.9,2681.2
4,18,45.644,0.091,-,79,47,2.03,0.24,76.5,4.9,,1480.6,2774.7
4,18,45.667,0.168,-,79,39,26.47,0.46,19.9,2.1,,1472.2,3139.0
4,18,45.678,0.172,-,79,58,35.41,0.45,20.0,2.0,,1493.2,2220.1
4,18,45.689,0.171,-,80,23,23.95,0.43,22.3,2.3,,1520.4,1029.6
4,18,45.741,0.186,-,80,13,36.5,0.48,17.9,1.9,,1509.6,1499.5
4,18,45.781,0.154,-,79,35,43.9,0.42,23.6,2.4,,1467.9,3317.1
4,18,46.014,0.114,-,79,50,50.44,0.3,48.6,3.8,,1484.0,2592.0
4,18,46.039,0.161,-,79,53,17.73,0.43,22.8,2.2,,1486.6,2474.2
4,18,46.268,0.134,-,79,47,13.89,0.36,33.3,2.9,,1479.5,2765.2
4,18,46.351,0.165,-,80,30,19.03,0.41,24.5,2.5,,1526.7,697.6
4,18,46.37,0.147,-,79,49,19.1,0.39,27.1,2.5,,1481.6,2665.0
4,18,46.377,0.099,-,79,33,0.52,0.27,61.7,4.4,,1463.6,3447.7
4,18,46.434,0.097,-,79,46,21.99,0.26,67.9,4.6,,1478.2,2806.7
4,18,46.438,0.136,-,80,26,12.36,0.34,37.3,3.2,,1522.0,894.9
4,18,46.534,0.156,-,79,39,42.95,0.42,23.2,2.3,,1470.7,3125.8
4,18,46.602,0.228,-,79,49,45.48,0.6,10.8,1.4,,1481.6,2643.9
4,18,46.616,0.198,-,80,9,4.26,0.5,15.4,1.7,,1502.8,1717.2
4,18,46.757,0.09,-,80,30,40.81,0.22,87.7,5.3,,1526.3,680.2
4,18,46.764,0.204,-,79,33,11.42,0.55,12.9,1.7,,1463.0,3439.0
4,18,46.77,0.18,-,79,31,53.22,0.49,16.6,2.0,,1461.5,3501.5
4,18,46.837,0.154,-,80,4,6.44,0.4,25.9,2.5,,1496.9,1955.3
4,18,46.846,0.056,-,79,28,32.12,0.15,179.9,7.6,,1457.7,3662.3
4,18,46.936,0.241,-,80,24,9.73,0.6,10.8,1.5,,1518.8,993.0
4,18,47.022,0.092,-,80,9,39.38,0.23,80.4,5.0,,1502.6,1689.0
4,18,47.28,0.153,-,79,32,38.8,0.42,23.6,2.4,,1461.3,3465.0
4,18,47.333,0.145,-,79,37,53.33,0.39,27.1,2.6,,1466.9,3213.5
4,18,47.423,0.178,-,80,29,52.92,0.44,20.9,2.3,,1524.1,718.5
4,18,47.501,0.1,-,79,38,49.63,0.27,63.2,4.4,,1467.6,3168.4
4,18,47.581,0.181,-,79,52,17.77,0.48,17.6,1.9,,1482.3,2522.1
4,18,47.688,0.199,-,80,0,8.41,0.51,14.8,1.7,,1490.7,2145.7
4,18,47.713,0.138,-,80,15,12.89,0.35,34.3,3.0,,1507.3,1422.3
4,18,47.793,0.129,-,80,1,20.54,0.33,38.5,3.2,,1491.8,2088.0
4,18,47.89,0.124,-,79,51,42.84,0.32,40.8,3.3,,1481.0,2550.0
4,18,47.928,0.127,-,80,10,52.97,0.32,40.6,3.3,,1502.1,1630.1
4,18,47.932,0.182,-,79,40,32.22,0.49,16.9,1.9,,1468.6,3086.4
4,18,47.936,0.23,-,79,58,17.67,0.6,10.8,1.3,,1488.2,2234.2
4,18,48.013,0.085,-,79,31,32.21,0.23,82.9,5.2,,1458.4,3518.2
4,18,48.035,0.192,-,80,20,4.78,0.49,17.2,1.9,,1512.1,1188.8
4,18,48.038,0.086,-,79,38,33.8,0.23,82.4,5.1,,1466.2,3181.1
4,18,48.186,0.199,-,79,46,15.16,0.53,14.0,1.6,,1474.3,2812.1
4,18,48.335,0.237,-,80,11,19.46,0.6,10.7,1.4,,1501.8,1608.9
4,18,48.34,0.168,-,79,56,59.28,0.45,20.8,2.1,,1485.9,2296.9
4,18,48.56,0.074,-,79,39,31.33,0.2,107.6,5.8,,1466.1,3135.0
4,18,48.596,0.239,-,80,25,8.01,0.59,11.0,1.5,,1516.5,946.3
4,18,48.758,0.163,-,80,4,38.1,0.42,23.1,2.3,,1493.5,1929.9
4,18,48.77,0.12,-,79,40,49.91,0.32,42.0,3.4,,1467.1,3072.2
4,18,48.785,0.139,-,80,14,10.65,0.35,33.9,3.0,,1504.0,1472.0
4,18,48.816,0.224,-,79,58,2.39,0.58,11.5,1.4,,1486.0,2246.4
4,18,48.936,0.22,-,80,29,12.36,0.54,13.2,1.7,,1520.4,750.8
4,18,48.997,0.2,-,80,4,48.2,0.51,14.7,1.7,,1493.2,1921.8
4,18,49.037,0.175,-,79,41,14.23,0.47,18.2,2.0,,1467.0,3052.7
4,18,49.07,0.048,-,79,38,41.59,0.13,379.9,13.9,,1464.1,3174.8
4,18,49.135,0.072,-,79,38,24.04,0.19,113.6,5.9,,1463.6,3188.8
4,18,49.151,0.208,-,79,43,52.15,0.55,12.8,1.5,,1469.6,2926.4
4,18,49.165,0.112,-,80,16,59.45,0.29,55.3,4.1,,1506.3,1337.0
4,18,49.174,0.183,-,79,39,20.43,0.49,16.4,1.9,,1464.6,3143.7
4,18,49.208,0.189,-,79,39,55.66,0.51,15.3,1.8,,1465.1,3115.5
4,18,49.297,0.154,-,80,23,8.4,0.39,27.9,2.6,,1512.9,1041.9
4,18,49.354,0.217,-,80,18,26.66,0.55,13.1,1.6,,1507.6,1267.2
4,18,49.375,0.195,-,79,44,30.22,0.52,14.6,1.7,,1469.9,2895.9
4,18,49.44,0.148,-,80,2,15.16,0.39,27.8,2.6,,1489.4,2044.2
4,18,49.514,0.109,-,79,48,27.38,0.29,53.7,4.0,,1473.9,2706.2
4,18,49.564,0.158,-,79,37,16.57,0.43,22.2,2.3,,1461.4,3242.7
4,18,49.575,0.215,-,79,53,58.07,0.56,12.3,1.5,,1479.9,2441.8
4,18,49.688,0.137,-,80,23,59.07,0.34,36.3,3.1,,1513.1,1001.4
4,18,49.7,0.22,-,80,30,24.54,0.54,13.2,1.8,,1520.2,693.1
4,18,49.811,0.193,-,79,44,10.34,0.51,14.8,1.7,,1468.6,2911.8
4,18,49.813,0.242,-,80,19,56.12,0.61,10.5,1.4,,1508.3,1195.7
4,18,49.849,0.156,-,79,36,47.77,0.43,22.9,2.3,,1460.3,3265.8
4,18,49.863,0.1,-,79,36,21.35,0.27,61.3,4.4,,1459.8,3286.9
4,18,49.912,0.102,-,79,32,53.95,0.28,58.2,4.3,,1455.8,3452.8
4,18,50.212,0.146,-,79,55,0.24,0.39,28.1,2.6,,1479.7,2392.0
4,18,50.298,0.241,-,80,5,35.78,0.62,10.1,1.3,,1491.4,1883.7
4,18,50.503,0.121,-,79,44,20.85,0.32,41.6,3.4,,1467.3,2903.4
4,18,50.727,0.226,-,80,27,55.17,0.56,12.4,1.7,,1515.4,812.5
4,18,50.745,0.09,-,79,32,43.01,0.24,75.9,4.9,,1453.8,3461.5
4,18,50.796,0.166,-,79,55,30.02,0.44,21.1,2.1,,1479.1,2368.2
4,18,50.83,0.135,-,80,19,47.04,0.34,36.9,3.2,,1506.1,1202.9
4,18,50.904,0.178,-,79,48,20.04,0.48,18.1,1.9,,1470.9,2712.1
4,18,51.062,0.162,-,79,46,3.81,0.43,21.8,2.2,,1468.0,2821.0
4,18,51.133,0.157,-,80,11,48.19,0.4,25.6,2.5,,1496.6,1585.8
4,18,51.16,0.236,-,80,1,42.31,0.61,10.4,1.3,,1485.2,2070.4
4,18,51.32,0.07,-,79,59,42.59,0.18,125.0,6.2,,1482.7,2166.1
4,18,51.459,0.152,-,80,2,36.02,0.4,26.5,2.5,,1485.6,2027.4
4,18,51.478,0.121,-,80,18,22.31,0.3,47.1,3.7,,1503.2,1270.6
4,18,51.749,0.174,-,80,1,11.45,0.46,19.5,2.0,,1483.4,2095.1
4,18,51.816,0.207,-,79,33,56.9,0.56,12.4,1.6,,1452.8,3402.3
4,18,51.907,0.216,-,79,44,50.95,0.57,11.8,1.5,,1464.8,2879.2
4,18,51.997,0.199,-,79,38,1.13,0.53,13.7,1.7,,1457.0,3207.0
4,18,52.006,0.181,-,80,24,30.04,0.46,19.6,2.1,,1509.0,976.5
4,18,52.047,0.072,-,79,38,44.61,0.19,113.3,5.9,,1457.7,3172.2
4,18,52.114,0.238,-,80,17,24.07,0.6,10.8,1.4,,1500.8,1317.2
4,18,52.166,0.141,-,80,3,17.79,0.36,31.6,2.8,,1484.9,1994.0
4,18,52.183,0.178,-,80,5,10.96,0.46,19.1,2.0,,1487.0,1903.5
4,18,52.224,0.169,-,79,49,8.66,0.45,20.2,2.1,,1469.0,2673.1
4,18,52.325,0.22,-,79,30,54.51,0.6,10.8,1.6,,1448.3,3548.2
4,18,52.414,0.202,-,80,7,4.42,0.52,14.7,1.7,,1488.6,1812.7
4,18,52.419,0.182,-,80,19,36.6,0.46,19.1,2.0,,1502.7,1211.1
4,18,52.616,0.207,-,79,53,7.85,0.54,13.3,1.6,,1472.6,2481.8
4,18,52.651,0.099,-,79,38,20.4,0.27,63.0,4.4,,1456.0,3191.5
4,18,52.81,0.165,-,79,33,8.5,0.45,20.1,2.2,,1449.8,3441.0
4,18,52.945,0.243,-,80,19,17.96,0.61,10.4,1.4,,1501.3,1226.0
4,18,53.031,0.185,-,80,2,18.37,0.48,17.4,1.9,,1482.0,2041.5
4,18,53.075,0.241,-,80,12,25.95,0.61,10.3,1.3,,1493.3,1555.5
4,18,53.081,0.135,-,79,53,36.03,0.36,33.5,2.9,,1472.1,2459.2
4,18,53.142,0.161,-,80,1,3.82,0.42,23.4,2.3,,1480.4,2101.1
4,18,53.599,0.183,-,80,18,19.16,0.47,18.9,2.0,,1498.9,1273.0
4,18,53.653,0.108,-,79,50,24.88,0.29,55.4,4.1,,1467.4,2612.1
4,18,53.663,0.14,-,79,40,55.0,0.38,29.2,2.7,,1456.7,3067.9
4,18,53.741,0.15,-,80,17,7.32,0.38,29.1,2.7,,1497.2,1330.5
4,18,53.886,0.166,-,79,29,44.68,0.46,19.5,2.2,,1443.6,3603.9
4,18,53.89,0.201,-,80,25,46.03,0.5,15.8,1.9,,1506.7,915.6
4,18,53.93,0.196,-,80,22,56.49,0.49,16.6,1.9,,1503.4,1051.2
4,18,53.955,0.144,-,79,30,16.68,0.39,26.9,2.7,,1444.1,3578.3
4,18,54.123,0.198,-,79,48,0.36,0.52,14.3,1.6,,1463.7,2727.6
4,18,54.2,0.203,-,80,6,52.08,0.52,14.4,1.6,,1484.7,1822.5
4,18,54.284,0.127,-,79,44,17.79,0.34,37.1,3.2,,1459.1,2905.6
4,18,54.313,0.16,-,80,0,36.2,0.42,23.5,2.3,,1477.4,2123.1
4,18,54.363,0.136,-,79,45,11.22,0.36,32.3,2.9,,1460.0,2862.9
4,18,54.389,0.248,-,80,28,14.37,0.61,10.3,1.5,,1508.5,797.0
4,18,54.498,0.22,-,79,37,0.43,0.59,11.1,1.5,,1450.5,3255.4
4,18,54.541,0.241,-,80,29,51.84,0.59,11.0,1.6,,1510.0,719.0
4,18,54.553,0.097,-,79,52,33.58,0.26,69.2,4.7,,1467.9,2509.1
4,18,54.613,0.183,-,79,36,43.68,0.49,16.1,1.9,,1449.9,3268.8
4,18,54.74,0.209,-,79,55,7.57,0.55,13.1,1.5,,1470.4,2385.9
4,18,54.755,0.124,-,80,18,38.9,0.31,45.2,3.6,,1496.9,1257.2
4,18,54.833,0.105,-,80,6,38.95,0.27,62.1,4.4,,1483.2,1833.0
4,18,54.869,0.051,-,79,51,25.03,0.13,271.2,10.3,G27,1465.9,2563.9
4,18,54.909,0.12,-,79,43,13.54,0.32,42.6,3.5,,1456.6,2957.0
4,18,54.909,0.13,-,79,37,20.83,0.35,34.5,3.0,,1450.0,3239.1
4,18,54.947,0.157,-,80,17,35.7,0.4,26.0,2.5,,1495.3,1307.7
4,18,55.145,0.196,-,79,36,35.93,0.53,14.1,1.7,,1448.6,3275.0
4,18,55.171,0.135,-,80,18,28.28,0.34,37.0,3.2,,1495.9,1265.7
4,18,55.343,0.162,-,79,41,7.42,0.44,21.4,2.2,,1453.3,3057.8
4,18,55.357,0.183,-,80,30,24.31,0.46,19.7,2.2,,1509.0,693.0
4,18,55.366,0.205,-,79,40,39.58,0.55,13.0,1.6,,1452.7,3080.1
4,18,55.368,0.125,-,79,42,55.44,0.33,38.3,3.2,,1455.3,2971.4
4,18,55.376,0.121,-,79,57,2.39,0.31,43.6,3.5,,1471.2,2294.1
4,18,55.383,0.084,-,79,47,5.16,0.22,88.2,5.3,,1459.9,2771.7
4,18,55.501,0.073,-,79,47,13.86,0.19,112.5,5.9,,1459.8,2764.8
4,18,55.586,0.195,-,79,43,55.12,0.52,14.6,1.7,,1455.9,2923.7
4,18,55.611,0.072,-,79,35,35.02,0.19,110.6,5.8,,1446.4,3323.7
4,18,55.682,0.175,-,79,32,9.03,0.48,17.8,2.0,,1442.4,3488.4
4,18,55.727,0.222,-,79,58,14.33,0.58,11.6,1.4,,1471.8,2236.5
4,18,55.733,0.214,-,80,22,34.56,0.53,13.7,1.7,,1499.4,1068.7
4,18,55.861,0.129,-,79,59,0.59,0.34,37.4,3.2,,1472.4,2199.5
4,18,55.861,0.14,-,79,42,44.55,0.38,29.5,2.7,,1454.0,2980.1
4,18,55.928,0.212,-,79,57,17.64,0.55,12.8,1.5,,1470.3,2281.8
4,18,56.107,0.116,-,80,15,22.95,0.3,50.7,3.9,,1490.5,1413.8
4,18,56.148,0.21,-,80,20,27.08,0.53,14.1,1.7,,1496.1,1170.6
4,18,56.227,0.153,-,79,55,24.67,0.4,25.6,2.4,,1467.6,2372.2
4,18,56.244,0.114,-,79,46,8.5,0.3,47.2,3.7,,1457.0,2817.0
4,18,56.317,0.046,-,79,45,54.09,0.12,936.0,33.3,,1456.6,2828.5
4,18,56.386,0.205,-,79,30,34.03,0.56,12.6,1.7,,1439.1,3564.3
4,18,56.452,0.16,-,79,32,27.57,0.44,21.3,2.3,,1441.1,3473.5
4,18,56.468,0.205,-,79,53,6.06,0.54,13.6,1.6,,1464.4,2483.0
4,18,56.471,0.192,-,80,23,51.8,0.49,17.3,2.0,,1499.4,1006.9
4,18,56.631,0.177,-,79,34,19.04,0.48,17.5,2.0,,1442.8,3384.4
4,18,56.715,0.143,-,80,17,49.0,0.36,32.1,2.9,,1492.0,1297.0
4,18,56.884,0.152,-,79,35,26.6,0.41,24.3,2.4,,1443.5,3330.3
4,18,56.89,0.112,-,80,26,9.85,0.28,58.2,4.3,,1501.1,896.4
4,18,56.942,0.204,-,79,56,42.81,0.53,13.8,1.6,,1467.6,2309.7
4,18,57.029,0.172,-,80,3,28.92,0.45,20.3,2.1,,1475.1,1984.9
4,18,57.049,0.207,-,79,36,52.44,0.56,12.6,1.6,,1444.8,3261.7
4,18,57.106,0.124,-,80,27,34.1,0.3,46.3,3.7,,1502.3,829.0
4,18,57.302,0.1,-,79,46,19.65,0.27,64.5,4.5,,1455.0,2808.0
4,18,57.309,0.131,-,80,24,29.05,0.33,40.3,3.4,,1498.4,977.0
4,18,57.327,0.121,-,79,40,25.64,0.32,40.6,3.4,,1448.2,3091.1
4,18,57.425,0.13,-,79,33,2.23,0.35,34.1,3.0,,1439.6,3445.8
4,18,57.431,0.135,-,79,44,7.63,0.36,32.4,2.9,,1452.2,2913.6
4,18,57.47,0.251,-,80,28,9.22,0.62,10.1,1.5,,1502.2,800.9
4,18,57.491,0.06,-,80,12,16.84,0.15,181.4,7.6,,1484.1,1562.6
4,18,57.509,0.149,-,80,8,0.34,0.39,28.0,2.6,,1479.2,1767.8
4,18,57.535,0.218,-,79,48,8.17,0.57,11.7,1.5,,1456.6,2721.2
4,18,57.766,0.116,-,79,30,8.68,0.31,43.8,3.6,,1435.6,3584.5
4,18,57.902,0.197,-,79,44,42.32,0.52,14.2,1.7,,1451.9,2885.8
4,18,57.917,0.066,-,80,31,19.24,0.16,153.5,6.9,,1505.0,648.9
4,18,58.0,0.16,-,79,40,15.81,0.43,21.8,2.2,,1446.6,3099.0
4,18,58.066,0.134,-,79,39,31.78,0.36,32.5,2.9,,1445.6,3134.2
4,18,58.11,0.172,-,79,49,34.66,0.46,19.4,2.0,,1457.0,2652.0
4,18,58.15,0.046,-,79,51,23.47,0.12,848.2,30.2,G27,1459.0,2565.0
4,18,58.459,0.201,-,79,37,58.2,0.54,13.5,1.7,,1443.0,3209.0
4,18,58.459,0.224,-,80,3,16.37,0.58,11.7,1.4,,1471.9,1994.8
4,18,58.801,0.088,-,79,54,17.97,0.23,83.2,5.1,,1460.9,2425.4
4,18,58.851,0.25,-,80,29,18.01,0.62,10.2,1.5,,1500.8,745.9
4,18,59.012,0.152,-,80,29,44.08,0.38,29.5,2.8,,1501.0,725.0
4,18,59.218,0.16,-,80,16,44.46,0.41,25.1,2.4,,1485.7,1348.5
4,18,59.221,0.213,-,79,44,18.26,0.57,12.1,1.5,,1448.6,2905.0
4,18,59.301,0.223,-,79,51,48.39,0.59,11.3,1.4,,1457.0,2545.0
4,18,59.33,0.133,-,80,28,14.66,0.33,39.6,3.4,,1498.7,796.5
4,18,59.355,0.116,-,80,6,20.06,0.3,49.8,3.8,,1473.5,1847.9
4,18,59.498,0.184,-,79,39,3.14,0.49,16.1,1.8,,1442.0,3157.0
4,18,59.777,0.167,-,80,30,23.99,0.42,23.9,2.5,,1500.2,693.0
4,18,59.779,0.102,-,79,38,41.91,0.28,59.5,4.3,,1441.0,3174.0
4,18,59.807,0.167,-,80,24,0.38,0.42,23.6,2.4,,1492.8,999.8
4,18,59.941,0.164,-,80,16,34.3,0.42,23.6,2.3,,1484.0,1356.6
4,19,0.015,0.216,-,80,4,14.07,0.56,12.6,1.5,,1469.7,1948.6
4,19,0.136,0.188,-,80,2,17.02,0.49,16.8,1.8,,1467.3,2042.2
4,19,0.261,0.111,-,80,15,26.04,0.28,56.8,4.2,,1482.1,1411.2
4,19,0.354,0.056,-,79,33,43.49,0.15,187.5,7.8,,1434.0,3412.6
4,19,0.386,0.212,-,80,6,1.33,0.55,13.1,1.5,,1471.0,1862.8
4,19,0.481,0.094,-,80,30,31.5,0.23,82.1,5.2,,1499.0,687.0
4,19,0.513,0.226,-,79,30,13.27,0.62,10.2,1.5,,1429.7,3580.7
4,19,0.518,0.178,-,79,56,24.95,0.47,18.4,1.9,,1459.7,2323.8
4,19,0.581,0.22,-,79,39,47.69,0.59,11.2,1.5,,1440.5,3121.3
4,19,0.653,0.23,-,80,15,41.01,0.58,11.5,1.5,,1481.6,1399.2
4,19,0.703,0.176,-,80,18,30.45,0.45,20.5,2.1,,1484.7,1263.7
4,19,0.79,0.165,-,80,5,37.8,0.43,22.4,2.2,,1469.7,1881.6
4,19,0.887,0.213,-,79,58,18.39,0.55,12.8,1.5,,1461.1,2233.0
4,19,0.976,0.182,-,79,36,31.82,0.49,16.4,1.9,,1435.9,3278.0
4,19,0.999,0.133,-,79,54,58.3,0.35,34.7,3.0,,1457.1,2393.0
4,19,1.016,0.068,-,79,42,29.57,0.18,124.1,6.2,,1442.7,2991.8
4,19,1.061,0.125,-,80,22,21.31,0.31,44.3,3.6,,1488.4,1079.0
4,19,1.073,0.163,-,80,22,52.73,0.41,24.4,2.4,,1489.0,1053.9
4,19,1.221,0.152,-,79,32,52.55,0.42,24.0,2.5,,1431.2,3453.3
4,19,1.236,0.213,-,79,52,48.12,0.56,12.5,1.5,,1454.1,2497.1
4,19,1.291,0.066,-,80,18,5.01,0.17,148.7,6.8,,1483.1,1284.0
4,19,1.4,0.199,-,79,45,38.22,0.53,14.0,1.6,,1445.5,2840.9
4,19,1.528,0.213,-,80,6,11.17,0.55,13.1,1.5,,1468.9,1854.9
4,19,1.751,0.21,-,80,3,20.52,0.54,13.2,1.5,,1465.1,1991.3
4,19,1.754,0.072,-,80,14,13.31,0.18,122.4,6.1,,1477.7,1469.3
4,19,1.767,0.118,-,80,12,22.76,0.3,49.1,3.8,,1475.5,1557.7
4,19,1.788,0.23,-,79,56,2.76,0.6,10.8,1.4,,1456.6,2341.4
4,19,1.915,0.146,-,79,46,10.64,0.39,27.4,2.6,,1445.0,2815.0
4,19,1.927,0.202,-,80,23,19.15,0.5,15.6,1.8,,1487.8,1032.7
4,19,1.929,0.152,-,79,34,11.57,0.42,24.0,2.4,,1431.2,3390.1
4,19,1.981,0.17,-,79,28,52.0,0.47,18.6,2.2,,1424.9,3645.6
4,19,2.034,0.181,-,80,19,39.79,0.46,19.2,2.1,,1483.4,1208.1
4,19,2.117,0.099,-,80,13,8.28,0.25,70.8,4.7,,1475.7,1521.2
4,19,2.155,0.234,-,80,20,9.54,0.59,11.3,1.5,,1483.7,1184.3
4,19,2.209,0.121,-,79,50,30.46,0.32,42.6,3.4,,1449.4,2607.2
4,19,2.271,0.14,-,79,44,0.37,0.37,29.8,2.7,,1441.7,2919.2
4,19,2.366,0.161,-,80,31,18.83,0.4,26.4,2.7,G28,1496.2,649.1
4,19,2.481,0.198,-,79,45,14.99,0.52,14.2,1.7,,1442.7,2859.5
4,19,2.668,0.054,-,79,46,24.43,0.14,214.6,8.6,,1443.7,2803.9
4,19,2.674,0.177,-,80,11,9.15,0.46,19.8,2.0,,1472.2,1616.5
4,19,2.68,0.197,-,80,16,40.64,0.49,16.1,1.8,,1478.6,1351.4
4,19,2.686,0.196,-,79,49,35.33,0.52,14.6,1.7,,1447.3,2651.3
4,19,2.815,0.16,-,80,15,18.73,0.41,24.8,2.4,,1476.8,1416.9
4,19,2.882,0.112,-,80,23,38.33,0.28,57.6,4.2,,1486.3,1017.3
4,19,2.896,0.114,-,80,24,50.43,0.29,55.2,4.1,,1487.6,959.7
4,19,2.924,0.21,-,79,45,27.77,0.56,12.6,1.5,,1442.0,2849.2
4,19,2.952,0.238,-,79,59,41.81,0.62,10.1,1.3,,1458.4,2166.2
4,19,3.056,0.194,-,80,13,21.9,0.49,16.4,1.8,,1474.0,1510.3
4,19,3.122,0.194,-,79,51,51.91,0.51,15.0,1.7,,1449.0,2542.0
4,19,3.192,0.214,-,79,54,54.41,0.56,12.5,1.5,,1452.4,2396.0
4,19,3.297,0.234,-,80,9,15.67,0.6,10.8,1.4,,1468.8,1707.2
4,19,3.3,0.236,-,80,17,13.59,0.59,11.0,1.4,,1478.0,1325.0
4,19,3.396,0.169,-,80,1,14.33,0.44,20.9,2.1,,1459.3,2092.2
4,19,3.446,0.13,-,79,43,41.67,0.35,35.1,3.0,,1438.9,2934.1
4,19,3.628,0.172,-,80,18,26.09,0.44,21.7,2.2,,1478.7,1267.0
4,19,3.665,0.057,-,79,57,51.38,0.15,198.4,8.1,,1454.8,2254.5
4,19,3.708,0.144,-,79,38,16.6,0.39,27.5,2.6,,1432.0,3194.0
4,19,3.82,0.164,-,79,31,47.35,0.45,20.2,2.2,,1424.3,3505.3
4,19,3.836,0.123,-,80,7,42.02,0.31,43.1,3.5,,1465.9,1782.1
4,19,3.862,0.149,-,80,13,1.14,0.38,29.1,2.7,,1472.0,1526.9
4,19,3.93,0.148,-,79,52,4.57,0.39,27.0,2.5,,1447.5,2531.8
4,19,4.051,0.213,-,79,37,8.1,0.57,11.9,1.5,,1430.0,3248.8
4,19,4.094,0.193,-,79,56,11.17,0.5,15.5,1.7,,1452.0,2334.6
4,19,4.277,0.193,-,79,56,25.19,0.5,15.6,1.7,,1451.9,2323.4
4,19,4.421,0.198,-,80,0,44.37,0.51,14.8,1.7,,1456.6,2116.1
4,19,4.444,0.188,-,79,50,49.3,0.49,16.2,1.8,,1445.0,2592.0
4,19,4.51,0.169,-,79,29,8.08,0.47,18.8,2.2,,1419.7,3632.6
4,19,4.582,0.165,-,80,29,46.29,0.41,24.6,2.5,G28,1490.0,723.0
4,19,4.605,0.231,-,80,6,35.74,0.59,11.1,1.4,,1463.0,1835.1
4,19,4.662,0.204,-,79,52,15.75,0.53,13.6,1.6,,1446.2,2522.8
4,19,4.681,0.206,-,79,59,18.75,0.53,13.6,1.6,,1454.4,2184.5
4,19,4.747,0.143,-,79,34,29.59,0.39,27.5,2.7,,1425.4,3375.5
4,19,4.779,0.241,-,80,26,1.82,0.6,10.8,1.5,,1485.3,902.5
4,19,4.79,0.191,-,80,24,19.4,0.48,17.6,2.0,,1483.2,984.4
4,19,4.884,0.202,-,79,48,37.07,0.53,13.7,1.6,,1441.5,2697.7
4,19,4.969,0.202,-,79,32,48.75,0.55,13.0,1.7,,1422.9,3456.1
4,19,4.972,0.15,-,80,29,18.21,0.37,30.0,2.8,,1488.7,745.4
4,19,5.029,0.173,-,79,53,31.8,0.46,19.5,2.0,,1446.9,2462.0
4,19,5.05,0.139,-,79,55,33.26,0.36,31.9,2.8,,1449.2,2364.9
